Postcode,In Use?,Latitude,Longitude,Easting,Northing,Grid Ref,Introduced,Terminated,Altitude,Population,Households,Nearest Station,Distance To Station (KM),Built Up Area,District,Ward,County Electoral Division
BS1 1RE,No,51.452672,-2.594314,358800,172800,ST587727,1/1/1980 12:00:00 AM,12/1/1988 12:00:00 AM,20,,,Bristol Temple Meads,1.0,Bristol,"Bristol, City of",Central,
BS1 1RG,Yes,51.453553,-2.594311,358801,172898,ST588728,1/1/1980 12:00:00 AM,,21,20,18,Bristol Temple Meads,1.0,Bristol,"Bristol, City of",Central,
BS1 1RP,No,51.453556,-2.597204,358600,172900,ST585728,1/1/1980 12:00:00 AM,5/1/1994 12:00:00 AM,18,,,Bristol Temple Meads,1.2,Bristol,"Bristol, City of",Central,
BS1 1RQ,No,51.452672,-2.594314,358800,172800,ST587727,1/1/1980 12:00:00 AM,5/1/1994 12:00:00 AM,20,,,Bristol Temple Meads,1.0,Bristol,"Bristol, City of",Central,
BS1 1RR,No,51.453556,-2.597204,358600,172900,ST585728,5/1/1994 12:00:00 AM,12/1/1996 12:00:00 AM,18,,,Bristol Temple Meads,1.2,Bristol,"Bristol, City of",Central,
BS1 1RS,No,51.452665,-2.595753,358700,172800,ST586727,1/1/1980 12:00:00 AM,12/1/1981 12:00:00 AM,17,,,Bristol Temple Meads,1.1,Bristol,"Bristol, City of",Central,
BS1 1RT,Yes,51.453662,-2.595881,358692,172911,ST586729,1/1/1980 12:00:00 AM,,20,16,7,Bristol Temple Meads,1.1,Bristol,"Bristol, City of",Central,
BS1 1RU,Yes,51.453578,-2.596499,358649,172902,ST586729,1/1/1980 12:00:00 AM,,18,28,18,Bristol Temple Meads,1.2,Bristol,"Bristol, City of",Central,
BS1 1RX,No,51.453578,-2.596499,358649,172902,ST586729,1/1/1980 12:00:00 AM,4/1/2003 12:00:00 AM,18,,,Bristol Temple Meads,1.2,Bristol,"Bristol, City of",Central,
BS1 1RZ,No,51.452657,-2.597192,358600,172800,ST585727,1/1/1980 12:00:00 AM,1/1/1995 12:00:00 AM,14,,,Bristol Temple Meads,1.2,Bristol,"Bristol, City of",Central,
BS1 1SA,Yes,51.453280,-2.596697,358635,172869,ST586728,1/1/1980 12:00:00 AM,,16,,,Bristol Temple Meads,1.2,Bristol,"Bristol, City of",Central,
BS1 1SB,No,51.453246,-2.596308,358662,172865,ST586728,1/1/1980 12:00:00 AM,11/1/2002 12:00:00 AM,17,,,Bristol Temple Meads,1.1,Bristol,"Bristol, City of",Central,
BS1 1SD,No,51.453297,-2.596898,358621,172871,ST586728,1/1/1980 12:00:00 AM,4/1/2023 12:00:00 AM,16,,,Bristol Temple Meads,1.2,Bristol,"Bristol, City of",Central,
BS1 1SE,Yes,51.453214,-2.595674,358706,172861,ST587728,1/1/1980 12:00:00 AM,,19,110,32,Bristol Temple Meads,1.1,Bristol,"Bristol, City of",Central,
BS1 1SF,No,51.452657,-2.597192,358600,172800,ST585727,6/1/1981 12:00:00 AM,12/1/1983 12:00:00 AM,14,,,Bristol Temple Meads,1.2,Bristol,"Bristol, City of",Central,
BS1 1SH,No,51.452665,-2.595753,358700,172800,ST586727,10/1/1984 12:00:00 AM,1/1/1995 12:00:00 AM,17,,,Bristol Temple Meads,1.1,Bristol,"Bristol, City of",Central,
BS1 1SJ,No,51.452665,-2.595753,358700,172800,ST586727,1/1/1980 12:00:00 AM,12/1/1981 12:00:00 AM,17,,,Bristol Temple Meads,1.1,Bristol,"Bristol, City of",Central,
BS1 1SL,No,51.453186,-2.595717,358703,172858,ST587728,1/1/1980 12:00:00 AM,12/1/1997 12:00:00 AM,18,,,Bristol Temple Meads,1.1,Bristol,"Bristol, City of",Central,
BS1 1SN,No,51.452665,-2.595753,358700,172800,ST586727,1/1/1980 12:00:00 AM,6/1/1997 12:00:00 AM,17,,,Bristol Temple Meads,1.1,Bristol,"Bristol, City of",Central,
BS1 1SQ,No,51.452665,-2.595753,358700,172800,ST586727,1/1/1980 12:00:00 AM,12/1/1990 12:00:00 AM,17,,,Bristol Temple Meads,1.1,Bristol,"Bristol, City of",Central,
BS1 1SR,No,51.453240,-2.595876,358692,172864,ST586728,1/1/1980 12:00:00 AM,1/1/2001 12:00:00 AM,18,,,Bristol Temple Meads,1.1,Bristol,"Bristol, City of",Central,
BS1 1SS,No,51.453556,-2.597204,358600,172900,ST585728,1/1/1980 12:00:00 AM,12/1/1986 12:00:00 AM,18,,,Bristol Temple Meads,1.2,Bristol,"Bristol, City of",Central,
BS1 1SU,No,51.453556,-2.597204,358600,172900,ST585728,4/1/1987 12:00:00 AM,12/1/1990 12:00:00 AM,18,,,Bristol Temple Meads,1.2,Bristol,"Bristol, City of",Central,
BS1 1SW,No,51.452665,-2.595753,358700,172800,ST586727,1/1/1980 12:00:00 AM,12/1/1988 12:00:00 AM,17,,,Bristol Temple Meads,1.1,Bristol,"Bristol, City of",Central,
BS1 1SX,No,51.452657,-2.597192,358600,172800,ST585727,1/1/1980 12:00:00 AM,1/1/1995 12:00:00 AM,14,,,Bristol Temple Meads,1.2,Bristol,"Bristol, City of",Central,
BS1 1SY,No,51.452657,-2.597192,358600,172800,ST585727,1/1/1980 12:00:00 AM,12/1/1981 12:00:00 AM,14,,,Bristol Temple Meads,1.2,Bristol,"Bristol, City of",Central,
BS1 1SZ,No,51.452657,-2.597192,358600,172800,ST585727,1/1/1980 12:00:00 AM,12/1/1986 12:00:00 AM,14,,,Bristol Temple Meads,1.2,Bristol,"Bristol, City of",Central,
BS1 1TE,No,51.453571,-2.594326,358800,172900,ST587728,4/1/1985 12:00:00 AM,12/1/1988 12:00:00 AM,21,,,Bristol Temple Meads,1.0,Bristol,"Bristol, City of",Central,
BS1 1TG,Yes,51.453805,-2.594372,358797,172926,ST587729,1/1/1980 12:00:00 AM,,22,,,Bristol Temple Meads,1.0,Bristol,"Bristol, City of",Central,
BS1 1TH,No,51.453564,-2.595765,358700,172900,ST586728,1/1/1980 12:00:00 AM,5/1/1994 12:00:00 AM,20,,,Bristol Temple Meads,1.1,Bristol,"Bristol, City of",Central,
BS1 1TL,No,51.453564,-2.595765,358700,172900,ST586728,1/1/1980 12:00:00 AM,6/1/1996 12:00:00 AM,20,,,Bristol Temple Meads,1.1,Bristol,"Bristol, City of",Central,
BS1 1TP,Yes,51.453740,-2.594731,358772,172919,ST587729,1/1/1980 12:00:00 AM,,22,31,10,Bristol Temple Meads,1.1,Bristol,"Bristol, City of",Central,
BS1 1TS,No,51.453813,-2.594415,358794,172927,ST587729,1/1/1980 12:00:00 AM,6/1/1998 12:00:00 AM,22,,,Bristol Temple Meads,1.0,Bristol,"Bristol, City of",Central,
BS1 1TU,No,51.453564,-2.595765,358700,172900,ST586728,1/1/1980 12:00:00 AM,5/1/1994 12:00:00 AM,20,,,Bristol Temple Meads,1.1,Bristol,"Bristol, City of",Central,
BS1 1TX,No,51.453564,-2.595765,358700,172900,ST586728,1/1/1980 12:00:00 AM,12/1/1988 12:00:00 AM,20,,,Bristol Temple Meads,1.1,Bristol,"Bristol, City of",Central,
BS1 1TY,No,51.453564,-2.595765,358700,172900,ST586728,1/1/1980 12:00:00 AM,12/1/1991 12:00:00 AM,20,,,Bristol Temple Meads,1.1,Bristol,"Bristol, City of",Central,
BS1 1TZ,No,51.453564,-2.595765,358700,172900,ST586728,8/1/1992 12:00:00 AM,12/1/1995 12:00:00 AM,20,,,Bristol Temple Meads,1.1,Bristol,"Bristol, City of",Central,
BS1 1UA,Yes,51.453646,-2.593679,358845,172908,ST588729,1/1/1980 12:00:00 AM,,21,9,6,Bristol Temple Meads,1.0,Bristol,"Bristol, City of",Central,
BS1 1UB,Yes,51.453898,-2.593639,358848,172936,ST588729,1/1/1980 12:00:00 AM,,22,6,4,Bristol Temple Meads,1.0,Bristol,"Bristol, City of",Central,
BS1 1UD,No,51.453571,-2.594326,358800,172900,ST587728,1/1/1980 12:00:00 AM,5/1/1994 12:00:00 AM,21,,,Bristol Temple Meads,1.0,Bristol,"Bristol, City of",Central,
BS1 1UE,Yes,51.453839,-2.592948,358896,172929,ST588729,1/1/1980 12:00:00 AM,,19,2,1,Bristol Temple Meads,1.0,Bristol,"Bristol, City of",Central,
BS1 1UF,No,51.453571,-2.594326,358800,172900,ST587728,1/1/1980 12:00:00 AM,12/1/1981 12:00:00 AM,21,,,Bristol Temple Meads,1.0,Bristol,"Bristol, City of",Central,
BS1 1UG,No,51.453571,-2.594326,358800,172900,ST587728,1/1/1980 12:00:00 AM,12/1/1981 12:00:00 AM,21,,,Bristol Temple Meads,1.0,Bristol,"Bristol, City of",Central,
BS1 1UH,No,51.453578,-2.592887,358900,172900,ST588728,1/1/1980 12:00:00 AM,12/1/1986 12:00:00 AM,18,,,Bristol Temple Meads,0.9,Bristol,"Bristol, City of",Central,
BS1 1UJ,No,51.453564,-2.595765,358700,172900,ST586728,1/1/1980 12:00:00 AM,12/1/1988 12:00:00 AM,20,,,Bristol Temple Meads,1.1,Bristol,"Bristol, City of",Central,
BS1 1UQ,Yes,51.454119,-2.592620,358919,172960,ST589729,1/1/1980 12:00:00 AM,,21,9,4,Bristol Temple Meads,1.0,Bristol,"Bristol, City of",Central,
BS1 1WH,Yes,51.452795,-2.593193,358878,172813,ST588728,6/1/1997 12:00:00 AM,,18,172,7,Bristol Temple Meads,0.9,Bristol,"Bristol, City of",Central,
BS1 1XA,Yes,51.454005,-2.595684,358706,172949,ST587729,1/1/1980 12:00:00 AM,,21,,,Bristol Temple Meads,1.1,Bristol,"Bristol, City of",Central,
BS1 1XB,No,51.453556,-2.597204,358600,172900,ST585728,1/1/1980 12:00:00 AM,12/1/1988 12:00:00 AM,18,,,Bristol Temple Meads,1.2,Bristol,"Bristol, City of",Central,
BS1 1XD,No,51.453564,-2.595765,358700,172900,ST586728,1/1/1980 12:00:00 AM,12/1/1984 12:00:00 AM,20,,,Bristol Temple Meads,1.1,Bristol,"Bristol, City of",Central,
BS1 1XE,No,51.453784,-2.596574,358644,172925,ST586729,2/1/1984 12:00:00 AM,1/1/2007 12:00:00 AM,19,,,Bristol Temple Meads,1.2,Bristol,"Bristol, City of",Central,
BS1 1XF,No,51.453930,-2.596158,358673,172941,ST586729,7/1/1990 12:00:00 AM,7/1/2001 12:00:00 AM,20,,,Bristol Temple Meads,1.2,Bristol,"Bristol, City of",Central,
BS1 1XG,No,51.453556,-2.597204,358600,172900,ST585728,1/1/1980 12:00:00 AM,12/1/1983 12:00:00 AM,18,,,Bristol Temple Meads,1.2,Bristol,"Bristol, City of",Central,
BS1 1XH,Yes,51.453912,-2.596259,358666,172939,ST586729,1/1/1980 12:00:00 AM,,19,14,3,Bristol Temple Meads,1.2,Bristol,"Bristol, City of",Central,
BS1 1XL,No,51.453986,-2.595857,358694,172947,ST586729,1/1/1980 12:00:00 AM,12/1/1998 12:00:00 AM,20,,,Bristol Temple Meads,1.1,Bristol,"Bristol, City of",Central,
BS1 1XN,No,51.453564,-2.595765,358700,172900,ST586728,1/1/1980 12:00:00 AM,12/1/1988 12:00:00 AM,20,,,Bristol Temple Meads,1.1,Bristol,"Bristol, City of",Central,
BS1 1XQ,No,51.453556,-2.597204,358600,172900,ST585728,1/1/1980 12:00:00 AM,12/1/1990 12:00:00 AM,18,,,Bristol Temple Meads,1.2,Bristol,"Bristol, City of",Central,
BS1 1XR,Yes,51.453532,-2.596700,358635,172897,ST586728,1/1/1980 12:00:00 AM,,17,6,4,Bristol Temple Meads,1.2,Bristol,"Bristol, City of",Central,
BS1 1XS,No,51.453556,-2.597204,358600,172900,ST585728,1/1/1980 12:00:00 AM,5/1/1994 12:00:00 AM,18,,,Bristol Temple Meads,1.2,Bristol,"Bristol, City of",Central,
BS1 1XT,No,51.453556,-2.597204,358600,172900,ST585728,1/1/1980 12:00:00 AM,12/1/1988 12:00:00 AM,18,,,Bristol Temple Meads,1.2,Bristol,"Bristol, City of",Central,
BS1 1XU,No,51.453588,-2.596283,358664,172903,ST586729,1/1/1980 12:00:00 AM,11/1/2002 12:00:00 AM,18,,,Bristol Temple Meads,1.1,Bristol,"Bristol, City of",Central,
BS1 1XX,No,51.452657,-2.597192,358600,172800,ST585727,1/1/1980 12:00:00 AM,12/1/1981 12:00:00 AM,14,,,Bristol Temple Meads,1.2,Bristol,"Bristol, City of",Central,
BS1 1XY,No,51.453788,-2.595883,358692,172925,ST586729,1/1/1980 12:00:00 AM,12/1/2015 12:00:00 AM,20,,,Bristol Temple Meads,1.1,Bristol,"Bristol, City of",Central,
BS1 1YA,Yes,51.453843,-2.595596,358712,172931,ST587729,1/1/1980 12:00:00 AM,,21,,,Bristol Temple Meads,1.1,Bristol,"Bristol, City of",Central,
BS1 1YB,No,51.453564,-2.595765,358700,172900,ST586728,1/1/1980 12:00:00 AM,12/1/1984 12:00:00 AM,20,,,Bristol Temple Meads,1.1,Bristol,"Bristol, City of",Central,
BS1 1YD,No,51.453564,-2.595765,358700,172900,ST586728,1/1/1980 12:00:00 AM,12/1/1984 12:00:00 AM,20,,,Bristol Temple Meads,1.1,Bristol,"Bristol, City of",Central,
BS1 1YE,No,51.453871,-2.595409,358725,172934,ST587729,1/1/1983 12:00:00 AM,12/1/2012 12:00:00 AM,21,,,Bristol Temple Meads,1.1,Bristol,"Bristol, City of",Central,
BS1 1YF,No,51.453564,-2.595765,358700,172900,ST586728,4/1/1985 12:00:00 AM,12/1/1991 12:00:00 AM,20,,,Bristol Temple Meads,1.1,Bristol,"Bristol, City of",Central,
BS1 1YG,No,51.453798,-2.595725,358703,172926,ST587729,1/1/1980 12:00:00 AM,2/1/2019 12:00:00 AM,20,,,Bristol Temple Meads,1.1,Bristol,"Bristol, City of",Central,
BS1 1YH,Yes,51.453963,-2.595108,358746,172944,ST587729,1/1/1980 12:00:00 AM,,22,,,Bristol Temple Meads,1.1,Bristol,"Bristol, City of",Central,
BS1 1YL,Yes,51.454082,-2.596419,358655,172958,ST586729,9/1/2007 12:00:00 AM,,20,45,24,Bristol Temple Meads,1.2,Bristol,"Bristol, City of",Central,
BS1 1YN,No,51.454463,-2.595777,358700,173000,ST586729,1/1/1980 12:00:00 AM,12/1/1981 12:00:00 AM,22,,,Bristol Temple Meads,1.2,Bristol,"Bristol, City of",Central,
BS1 1YW,No,51.454463,-2.595777,358700,173000,ST586729,1/1/1980 12:00:00 AM,12/1/1981 12:00:00 AM,22,,,Bristol Temple Meads,1.2,Bristol,"Bristol, City of",Central,
BS1 2AA,Yes,51.457567,-2.593572,358856,173344,ST588733,7/1/1986 12:00:00 AM,,16,,,Montpelier,1.2,Bristol,"Bristol, City of",Central,
BS1 2AB,No,51.457567,-2.593572,358856,173344,ST588733,1/1/2004 12:00:00 AM,1/1/2004 12:00:00 AM,16,,,Montpelier,1.2,Bristol,"Bristol, City of",Central,
BS1 2AD,No,51.457567,-2.593572,358856,173344,ST588733,12/1/1998 12:00:00 AM,8/1/2015 12:00:00 AM,16,,,Montpelier,1.2,Bristol,"Bristol, City of",Central,
BS1 2AE,No,51.457867,-2.594828,358769,173378,ST587733,12/1/2001 12:00:00 AM,7/1/2010 12:00:00 AM,20,,,Redland,1.2,Bristol,"Bristol, City of",Central,
BS1 2AF,Yes,51.456334,-2.595643,358711,173208,ST587732,8/1/2015 12:00:00 AM,,22,,,Bristol Temple Meads,1.3,Bristol,"Bristol, City of",Central,
BS1 2AG,Yes,51.457347,-2.592691,358917,173319,ST589733,6/1/2009 12:00:00 AM,,15,,,Bristol Temple Meads,1.2,Bristol,"Bristol, City of",Central,
BS1 2AH,No,51.454538,-2.591705,358983,173006,ST589730,1/1/1980 12:00:00 AM,10/1/2006 12:00:00 AM,21,,,Bristol Temple Meads,0.9,Bristol,"Bristol, City of",Central,
BS1 2AJ,No,51.454538,-2.591705,358983,173006,ST589730,10/1/2002 12:00:00 AM,1/1/2004 12:00:00 AM,21,,,Bristol Temple Meads,0.9,Bristol,"Bristol, City of",Central,
BS1 2AL,Yes,51.457111,-2.594861,358766,173294,ST587732,3/1/2016 12:00:00 AM,,21,,,Redland,1.3,Bristol,"Bristol, City of",Central,
BS1 2AN,Yes,51.455006,-2.591552,358994,173058,ST589730,1/1/1980 12:00:00 AM,,24,,,Bristol Temple Meads,1.0,Bristol,"Bristol, City of",Central,
BS1 2AP,No,51.457867,-2.594828,358769,173378,ST587733,7/1/1995 12:00:00 AM,12/1/2001 12:00:00 AM,20,,,Redland,1.2,Bristol,"Bristol, City of",Central,
BS1 2AQ,No,51.454463,-2.595777,358700,173000,ST586729,1/1/1980 12:00:00 AM,7/1/1995 12:00:00 AM,22,,,Bristol Temple Meads,1.2,Bristol,"Bristol, City of",Central,
BS1 2AR,Yes,51.457111,-2.594847,358767,173294,ST587732,3/1/2016 12:00:00 AM,,20,,,Redland,1.3,Bristol,"Bristol, City of",Central,
BS1 2AS,Yes,51.457111,-2.594847,358767,173294,ST587732,3/1/2016 12:00:00 AM,,18,,,Redland,1.3,Bristol,"Bristol, City of",Central,
BS1 2AT,Yes,51.454531,-2.592913,358899,173006,ST588730,1/1/1980 12:00:00 AM,,24,17,7,Bristol Temple Meads,1.0,Bristol,"Bristol, City of",Central,
BS1 2AU,Yes,51.457111,-2.594847,358767,173294,ST587732,3/1/2016 12:00:00 AM,,21,,,Redland,1.3,Bristol,"Bristol, City of",Central,
BS1 2AW,Yes,51.454237,-2.592478,358929,172973,ST589729,1/1/1980 12:00:00 AM,,22,,,Bristol Temple Meads,1.0,Bristol,"Bristol, City of",Central,
BS1 2AX,Yes,51.457998,-2.593822,358839,173392,ST588733,2/1/2016 12:00:00 AM,,23,,,Montpelier,1.2,Bristol,"Bristol, City of",Central,
BS1 2AY,No,51.454478,-2.592898,358900,173000,ST588729,1/1/1980 12:00:00 AM,12/1/1995 12:00:00 AM,23,,,Bristol Temple Meads,1.0,Bristol,"Bristol, City of",Central,
BS1 2AZ,Yes,51.454693,-2.592930,358898,173024,ST588730,1/1/1980 12:00:00 AM,,25,,,Bristol Temple Meads,1.0,Bristol,"Bristol, City of",Central,
BS1 2BA,Yes,51.456974,-2.593564,358856,173278,ST588732,8/1/2016 12:00:00 AM,,26,,,Bristol Temple Meads,1.2,Bristol,"Bristol, City of",Central,
BS1 2BB,Yes,51.455044,-2.592992,358894,173063,ST588730,1/1/1980 12:00:00 AM,,26,,,Bristol Temple Meads,1.0,Bristol,"Bristol, City of",Central,
BS1 2BD,Yes,51.455572,-2.591632,358989,173121,ST589731,9/1/1981 12:00:00 AM,,25,,,Bristol Temple Meads,1.0,Bristol,"Bristol, City of",Central,
BS1 2BE,Yes,51.456965,-2.593564,358856,173277,ST588732,9/1/2016 12:00:00 AM,,26,,,Bristol Temple Meads,1.2,Bristol,"Bristol, City of",Central,
BS1 2BF,Yes,51.456974,-2.593564,358856,173278,ST588732,9/1/2016 12:00:00 AM,,19,,,Bristol Temple Meads,1.2,Bristol,"Bristol, City of",Central,
BS1 2BG,Yes,51.456974,-2.593564,358856,173278,ST588732,9/1/2016 12:00:00 AM,,26,,,Bristol Temple Meads,1.2,Bristol,"Bristol, City of",Central,
BS1 2BH,No,51.455745,-2.591231,359017,173140,ST590731,1/1/1980 12:00:00 AM,5/1/2007 12:00:00 AM,25,,,Bristol Temple Meads,1.0,Bristol,"Bristol, City of",Central,
BS1 2BJ,Yes,51.456511,-2.594350,358801,173227,ST588732,9/1/2016 12:00:00 AM,,26,,,Bristol Temple Meads,1.2,Bristol,"Bristol, City of",Central,
BS1 2BL,Yes,51.455989,-2.592673,358917,173168,ST589731,5/1/2021 12:00:00 AM,,26,,,Bristol Temple Meads,1.1,Bristol,"Bristol, City of",Central,
BS1 2BN,Yes,51.456387,-2.594089,358819,173213,ST588732,2/1/2022 12:00:00 AM,,24,,,Bristol Temple Meads,1.2,Bristol,"Bristol, City of",Central,
BS1 2BP,No,51.455572,-2.591632,358989,173121,ST589731,12/1/1997 12:00:00 AM,8/1/2009 12:00:00 AM,25,,,Bristol Temple Meads,1.0,Bristol,"Bristol, City of",Central,
BS1 2BQ,Yes,51.455682,-2.591230,359017,173133,ST590731,10/1/1985 12:00:00 AM,,25,,,Bristol Temple Meads,1.0,Bristol,"Bristol, City of",Central,
BS1 2BU,No,51.455384,-2.591471,359000,173100,ST589730,1/1/1980 12:00:00 AM,12/1/1983 12:00:00 AM,24,,,Bristol Temple Meads,1.0,Bristol,"Bristol, City of",Central,
BS1 2BW,No,51.455384,-2.591471,359000,173100,ST589730,1/1/1980 12:00:00 AM,5/1/1994 12:00:00 AM,24,,,Bristol Temple Meads,1.0,Bristol,"Bristol, City of",Central,
BS1 2BX,No,51.455692,-2.590928,359038,173134,ST590731,1/1/1980 12:00:00 AM,1/1/2007 12:00:00 AM,24,,,Bristol Temple Meads,1.0,Bristol,"Bristol, City of",Central,
BS1 2BZ,No,51.455384,-2.591471,359000,173100,ST589730,1/1/1980 12:00:00 AM,1/1/1995 12:00:00 AM,24,,,Bristol Temple Meads,1.0,Bristol,"Bristol, City of",Central,
BS1 2DA,No,51.455377,-2.592910,358900,173100,ST588730,1/1/1980 12:00:00 AM,12/1/1981 12:00:00 AM,26,,,Bristol Temple Meads,1.1,Bristol,"Bristol, City of",Central,
BS1 2DB,No,51.455384,-2.591471,359000,173100,ST589730,1/1/1980 12:00:00 AM,12/1/1982 12:00:00 AM,24,,,Bristol Temple Meads,1.0,Bristol,"Bristol, City of",Central,
BS1 2DD,Yes,51.455845,-2.590973,359035,173151,ST590731,1/1/1980 12:00:00 AM,,24,,,Bristol Temple Meads,1.0,Bristol,"Bristol, City of",Central,
BS1 2DE,No,51.455377,-2.592910,358900,173100,ST588730,1/1/1980 12:00:00 AM,12/1/1981 12:00:00 AM,26,,,Bristol Temple Meads,1.1,Bristol,"Bristol, City of",Central,
BS1 2DF,Yes,51.456186,-2.591193,359020,173189,ST590731,1/1/1980 12:00:00 AM,,20,,,Bristol Temple Meads,1.0,Bristol,"Bristol, City of",Central,
BS1 2DG,No,51.455384,-2.591471,359000,173100,ST589730,1/1/1980 12:00:00 AM,12/1/1990 12:00:00 AM,24,,,Bristol Temple Meads,1.0,Bristol,"Bristol, City of",Central,
BS1 2DJ,Yes,51.456652,-2.591372,359008,173241,ST590732,1/1/1980 12:00:00 AM,,18,,,Bristol Temple Meads,1.1,Bristol,"Bristol, City of",Central,
BS1 2DL,Yes,51.457351,-2.591957,358968,173319,ST589733,1/1/1980 12:00:00 AM,,17,,,Bristol Temple Meads,1.2,Bristol,"Bristol, City of",Central,
BS1 2DN,No,51.456283,-2.591482,359000,173200,ST589731,1/1/1980 12:00:00 AM,12/1/1990 12:00:00 AM,20,,,Bristol Temple Meads,1.1,Bristol,"Bristol, City of",Central,
BS1 2DP,Yes,51.456601,-2.590940,359038,173235,ST590732,8/1/1992 12:00:00 AM,,21,1,1,Bristol Temple Meads,1.1,Bristol,"Bristol, City of",Central,
BS1 2DQ,No,51.455384,-2.591471,359000,173100,ST589730,1/1/1980 12:00:00 AM,12/1/1990 12:00:00 AM,24,,,Bristol Temple Meads,1.0,Bristol,"Bristol, City of",Central,
BS1 2DR,No,51.456283,-2.591482,359000,173200,ST589731,1/1/1980 12:00:00 AM,12/1/1990 12:00:00 AM,20,,,Bristol Temple Meads,1.1,Bristol,"Bristol, City of",Central,
BS1 2DS,Yes,51.456760,-2.591460,359002,173253,ST590732,1/1/1980 12:00:00 AM,,17,,,Bristol Temple Meads,1.1,Bristol,"Bristol, City of",Central,
BS1 2DT,No,51.456276,-2.592922,358900,173200,ST588731,1/1/1980 12:00:00 AM,12/1/1984 12:00:00 AM,22,,,Bristol Temple Meads,1.1,Bristol,"Bristol, City of",Central,
BS1 2DU,Yes,51.457592,-2.592291,358945,173346,ST589733,1/1/1980 12:00:00 AM,,16,,,Bristol Temple Meads,1.2,Bristol,"Bristol, City of",Central,
BS1 2DW,No,51.456652,-2.591372,359008,173241,ST590732,1/1/1980 12:00:00 AM,11/1/2007 12:00:00 AM,18,,,Bristol Temple Meads,1.1,Bristol,"Bristol, City of",Central,
BS1 2DY,No,51.457739,-2.591645,358990,173362,ST589733,1/1/1980 12:00:00 AM,7/1/2010 12:00:00 AM,17,,,Bristol Temple Meads,1.2,Bristol,"Bristol, City of",Central,
BS1 2ED,No,51.457160,-2.595812,358700,173300,ST586732,3/1/1988 12:00:00 AM,1/1/1995 12:00:00 AM,24,,,Redland,1.3,Bristol,"Bristol, City of",Central,
BS1 2EE,No,51.457440,-2.595729,358706,173331,ST587733,1/1/1980 12:00:00 AM,4/1/2009 12:00:00 AM,25,,,Redland,1.2,Bristol,"Bristol, City of",Central,
BS1 2EF,No,51.455369,-2.594349,358800,173100,ST587730,1/1/1980 12:00:00 AM,12/1/1982 12:00:00 AM,24,,,Bristol Temple Meads,1.1,Bristol,"Bristol, City of",Central,
BS1 2EH,Yes,51.455338,-2.593384,358867,173096,ST588730,10/1/2002 12:00:00 AM,,26,,,Bristol Temple Meads,1.1,Bristol,"Bristol, City of",Central,
BS1 2EJ,Yes,51.455169,-2.593152,358883,173077,ST588730,1/1/1980 12:00:00 AM,,26,6,2,Bristol Temple Meads,1.1,Bristol,"Bristol, City of",Central,
BS1 2EL,Yes,51.455338,-2.593384,358867,173096,ST588730,1/1/1980 12:00:00 AM,,26,,,Bristol Temple Meads,1.1,Bristol,"Bristol, City of",Central,
BS1 2EN,No,51.455369,-2.594349,358800,173100,ST587730,1/1/1980 12:00:00 AM,5/1/1994 12:00:00 AM,24,,,Bristol Temple Meads,1.1,Bristol,"Bristol, City of",Central,
BS1 2EP,Yes,51.455578,-2.593963,358827,173123,ST588731,1/1/1980 12:00:00 AM,,25,13,7,Bristol Temple Meads,1.1,Bristol,"Bristol, City of",Central,
BS1 2EQ,Yes,51.455809,-2.594571,358785,173149,ST587731,2/1/2022 12:00:00 AM,,23,,,Bristol Temple Meads,1.2,Bristol,"Bristol, City of",Central,
BS1 2ER,Yes,51.455712,-2.594138,358815,173138,ST588731,8/1/2002 12:00:00 AM,,24,16,10,Bristol Temple Meads,1.1,Bristol,"Bristol, City of",Central,
BS1 2ES,No,51.455369,-2.594349,358800,173100,ST587730,1/1/1980 12:00:00 AM,1/1/1995 12:00:00 AM,24,,,Bristol Temple Meads,1.1,Bristol,"Bristol, City of",Central,
BS1 2EU,Yes,51.455830,-2.593995,358825,173151,ST588731,8/1/2002 12:00:00 AM,,24,3,2,Bristol Temple Meads,1.1,Bristol,"Bristol, City of",Central,
BS1 2EW,No,51.454470,-2.594337,358800,173000,ST587729,1/1/1980 12:00:00 AM,5/1/1994 12:00:00 AM,24,,,Bristol Temple Meads,1.1,Bristol,"Bristol, City of",Central,
BS1 2EX,No,51.455362,-2.595788,358700,173100,ST586730,1/1/1980 12:00:00 AM,5/1/1994 12:00:00 AM,22,,,Bristol Temple Meads,1.2,Bristol,"Bristol, City of",Central,
BS1 2EY,Yes,51.455958,-2.593436,358864,173165,ST588731,1/1/1980 12:00:00 AM,,25,55,12,Bristol Temple Meads,1.1,Bristol,"Bristol, City of",Central,
BS1 2EZ,Yes,51.455888,-2.594932,358760,173158,ST587731,1/1/1980 12:00:00 AM,,23,,,Bristol Temple Meads,1.2,Bristol,"Bristol, City of",Central,
BS1 2HA,No,51.455362,-2.595788,358700,173100,ST586730,1/1/1980 12:00:00 AM,12/1/1981 12:00:00 AM,22,,,Bristol Temple Meads,1.2,Bristol,"Bristol, City of",Central,
BS1 2HB,No,51.455362,-2.595788,358700,173100,ST586730,1/1/1980 12:00:00 AM,12/1/1986 12:00:00 AM,22,,,Bristol Temple Meads,1.2,Bristol,"Bristol, City of",Central,
BS1 2HD,No,51.455369,-2.594349,358800,173100,ST587730,10/1/1987 12:00:00 AM,12/1/1991 12:00:00 AM,24,,,Bristol Temple Meads,1.1,Bristol,"Bristol, City of",Central,
