id,name,host_id,host_name,host_since,host_location,host_about,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_listings_count,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,price,minimum_nights,maximum_nights,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,availability_eoy,number_of_reviews_ly,estimated_occupancy_l365d,estimated_revenue_l365d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
1108044957442747119,Immaculate Studio in Bristol,564976832,Travelnest,"2024-03-02 00:00:00,000",,"Hello, we are the Travelnest Team and we offer more than 10,000 properties worldwide.   From quaint cottages in the country to luxury villas by the sea, we have something for everyone!   When you book with Travelnest, we’ll make every effort to ensure you enjoy your stay.   Please get in touch with us if you have any questions about our properties and we’ll do our best to help.",,"0,0","0,0",0,1,1,"['email', 'phone']",1,0,Westbury-on-Trym & Henleaze,"51,48151","-2,61716",Entire rental unit,Entire home/apt,4,"1,0",1 bath,"0,0","2,0","156,0",1,1125,1,29,59,89,364,0,0,0,96,0,0,"0,0",,,nan,nan,nan,nan,nan,nan,nan,1,1,1,0,0,nan
1112336494757667171,Park Place - 1 Bedroom Apartment by Mint Stays,466884270,Mint Stays,"2022-06-30 00:00:00,000",,"We are a boutique holiday-let company based in the South West of England...Perfect for any occasion, we offer luxurious accommodation across Bath & Bristol...Our properties range from studio space for 2, all the way up to accommodation for 14 people...At Mint Stays we pride ourselves in always going above and beyond - nothing is too much trouble...Jon and the team look forward to having the opportunity to host you very soon!",within an hour,"0,6","1,0",0,54,54,"['email', 'phone', 'work_email']",1,1,St George West,"51,46064","-2,5464",Entire rental unit,Entire home/apt,4,"1,0",1 bath,"1,0","1,0","154,0",2,365,1,5,35,65,155,4,1,0,72,4,6,"924,0","2024-07-09 00:00:00,000","2024-11-24 00:00:00,000","4,0","3,5","4,75","4,5","4,75","4,75","3,75",1,32,32,0,0,"0,27"
1112812088540083195,Park Place - 1 Bedroom Apt. by Mint Stays,466884270,Mint Stays,"2022-06-30 00:00:00,000",,"We are a boutique holiday-let company based in the South West of England...Perfect for any occasion, we offer luxurious accommodation across Bath & Bristol...Our properties range from studio space for 2, all the way up to accommodation for 14 people...At Mint Stays we pride ourselves in always going above and beyond - nothing is too much trouble...Jon and the team look forward to having the opportunity to host you very soon!",within an hour,"0,6","1,0",0,54,54,"['email', 'phone', 'work_email']",1,1,St George West,"51,46056","-2,54662",Entire rental unit,Entire home/apt,4,"1,0",1 bath,"1,0","1,0","280,0",1,365,1,5,35,65,155,0,0,0,72,0,0,"0,0",,,nan,nan,nan,nan,nan,nan,nan,1,32,32,0,0,nan
1122172264772792060,Central 2 bed flat with off street-parking,36502975,Mark,"2015-06-23 00:00:00,000","London, United Kingdom","I am a happy Father of one who lives in London and works in the South West f England. I enjoy going to the pub, festivals and trips abroad.",within an hour,"1,0","0,97",0,4,10,"['email', 'phone', 'work_email']",1,1,Bishopston & Ashley Down,"51,48517","-2,58579",Entire rental unit,Entire home/apt,4,"1,0",1 bath,"2,0","6,0","82,0",1,365,1,20,29,48,321,15,7,0,53,8,42,"3444,0","2024-04-14 00:00:00,000","2025-08-25 00:00:00,000","4,47","4,33","4,53","4,2","4,13","4,47","4,4",1,3,3,0,0,"0,85"
1131663651742380129,Boutique Abode in Bristol - Garden,152788806,Pass The Property,"2017-10-01 00:00:00,000","Leeds, United Kingdom","We PASS THE PROPERTY are the UKs Number 1 High End Serviced Accommodation Management Company.  Thank you for choosing one of our lovely places to stay.  We are operational in 27 cities in the UK and manage , maximising our clients yields. Get in touch for more information.    Complete end to end management for 14%+VAT fixed fee nationwide.   Check us out on your favourite search engine",within an hour,"0,99","1,0",0,181,318,"['email', 'phone', 'work_email']",1,1,Eastville,"51,47571","-2,54494",Entire rental unit,Entire home/apt,6,"1,0",1 bath,"2,0","6,0","125,0",2,365,1,30,60,90,278,7,3,0,97,4,18,"2250,0","2024-06-09 00:00:00,000","2025-07-27 00:00:00,000","4,43","4,29","4,0","4,43","4,71","4,29","4,29",1,19,19,0,0,"0,44"
1135979121731088189,Shirehampton House,26820848,Lydia,"2015-01-27 00:00:00,000",,"Hi I’m Lydia From LEE’s APARTMENTS Serviced Accommodation.    I’m a nurse by profession. I love helping people get well in hospital but also love to host guests in my home. I truly hope you have a safe and wonderful stay with me.   Our accommodations are ideally located to experience all the local areas have to offer- Enjoy the benefits of a hotel  and more with the convenience and space of your own home from home which are equally perfect for business traveller or leisure guest. All of our apartments are professionally cleaned at all handovers, all have Super Fast WI FI, TV, fully equipped kitchen and bathrooms and a warm welcome.  Please do not hesitate to contact us, if you need our help with any of your enquires.",within an hour,"1,0","0,93",0,5,9,"['email', 'phone']",1,1,Avonmouth & Lawrence Weston,"51,49629","-2,66321",Entire home,Entire home/apt,5,"2,5",2.5 baths,"3,0","4,0","165,0",7,365,1,0,0,0,268,1,0,0,0,1,0,"0,0","2024-05-09 00:00:00,000","2024-05-09 00:00:00,000","5,0","5,0","5,0","5,0","5,0","5,0","5,0",1,3,3,0,0,"0,06"
1142686558152584802,2 Bedroom Flat | Central | Free Off-Peak Parking,134627181,Hilary,"2017-06-12 00:00:00,000","Manchester, United Kingdom","Hello! Originally from Canada, I work full time managing properties in the UK. When I'm not managing our property portfolio, I love travelling, so far been to 41 countries- exploring new cities and cultures makes my life! Back in the UK, I feel most at home sitting in local cafes reading or chatting with friends.",within an hour,"1,0","0,99",0,6,10,"['email', 'phone']",1,1,Ashley,"51,46719","-2,58066",Entire rental unit,Entire home/apt,5,"1,0",1 bath,"2,0","4,0","112,0",2,365,1,15,40,53,53,67,44,1,53,39,255,"28560,0","2024-05-06 00:00:00,000","2025-08-31 00:00:00,000","4,66","4,7","4,63","4,82","4,87","4,42","4,54",0,3,3,0,0,"3,95"
1156678848567397758,Harbourside Haven: Stylish Retreat + Free parking,434163444,Ishwar Singh,"2021-11-30 00:00:00,000","England, United Kingdom","Once a medical student in Bristol, I now call bustling London home. My journey began with the pursuit of knowledge amidst Bristol's historic streets, where I was fortunate to secure a cozy flat. However, the winds of change beckoned, leading me to the vibrant heart of London for work. As I settled into my new life, I embraced the opportunity to share my abode with traveler’s on Airbnb, offering a slice of hospitality in this bustling metropolis.",within an hour,"0,92","1,0",1,1,2,"['email', 'phone']",1,1,Hotwells & Harbourside,"51,44888","-2,61627",Entire condo,Entire home/apt,7,"1,5",1.5 baths,"3,0","4,0","187,0",1,30,1,16,38,63,63,91,62,5,63,39,255,"47685,0","2024-05-23 00:00:00,000","2025-09-06 00:00:00,000","4,76","4,77","4,74","4,84","4,79","4,56","4,63",0,1,1,0,0,"5,55"
1181704050664790700,Stunning 4-bed in Bristol - Garden - Sleeps 14,152788806,Pass The Property,"2017-10-01 00:00:00,000","Leeds, United Kingdom","We PASS THE PROPERTY are the UKs Number 1 High End Serviced Accommodation Management Company.  Thank you for choosing one of our lovely places to stay.  We are operational in 27 cities in the UK and manage , maximising our clients yields. Get in touch for more information.    Complete end to end management for 14%+VAT fixed fee nationwide.   Check us out on your favourite search engine",within an hour,"0,99","1,0",0,181,318,"['email', 'phone', 'work_email']",1,1,Redland,"51,47343","-2,59261",Entire home,Entire home/apt,14,"2,5",2.5 baths,"4,0","8,0","284,0",1,365,1,11,11,11,11,35,27,0,11,19,162,"46008,0","2024-07-15 00:00:00,000","2025-08-17 00:00:00,000","4,77","4,6","4,69","5,0","4,89","4,6","4,77",1,19,19,0,0,"2,39"
1182778991905610073,Sleek and Stylish Abode - Parking,152788806,Pass The Property,"2017-10-01 00:00:00,000","Leeds, United Kingdom","We PASS THE PROPERTY are the UKs Number 1 High End Serviced Accommodation Management Company.  Thank you for choosing one of our lovely places to stay.  We are operational in 27 cities in the UK and manage , maximising our clients yields. Get in touch for more information.    Complete end to end management for 14%+VAT fixed fee nationwide.   Check us out on your favourite search engine",within an hour,"0,99","1,0",0,181,318,"['email', 'phone', 'work_email']",1,1,Bedminster,"51,43726035775614","-2,6124180044476675",Entire home,Entire home/apt,14,"1,5",1.5 baths,"4,0","9,0","311,0",1,365,1,12,34,60,232,15,12,1,67,3,72,"22392,0","2024-06-26 00:00:00,000","2025-09-12 00:00:00,000","4,67","4,67","4,2","4,67","4,87","4,33","4,47",1,19,19,0,0,"0,98"
1196507648433587143,New 1 Bed in Victorian Landmark,4221490,Lee,"2012-11-23 00:00:00,000","England, United Kingdom",Im from England.,within an hour,"1,0","1,0",1,5,6,"['email', 'phone', 'work_email']",1,1,Central,"51,45342985660075","-2,5965037999999985",Entire rental unit,Entire home/apt,2,"1,0",1 bath,"1,0","1,0","63,0",3,365,1,0,0,0,74,27,19,4,0,8,114,"7182,0","2024-07-18 00:00:00,000","2025-09-15 00:00:00,000","5,0","5,0","4,96","4,93","4,96","4,93","4,93",1,3,3,0,0,"1,86"
1204276351300478495,Darwin - 1 Bed Luxury Apartment by Mint Stays,466884270,Mint Stays,"2022-06-30 00:00:00,000",,"We are a boutique holiday-let company based in the South West of England...Perfect for any occasion, we offer luxurious accommodation across Bath & Bristol...Our properties range from studio space for 2, all the way up to accommodation for 14 people...At Mint Stays we pride ourselves in always going above and beyond - nothing is too much trouble...Jon and the team look forward to having the opportunity to host you very soon!",within an hour,"0,6","1,0",0,54,54,"['email', 'phone', 'work_email']",1,1,St George West,"51,45942","-2,55053",Entire rental unit,Entire home/apt,4,"1,0",1 bath,"1,0","2,0","154,0",2,90,1,0,0,0,87,9,6,0,0,5,36,"5544,0","2024-08-11 00:00:00,000","2025-02-16 00:00:00,000","4,44","4,89","4,89","5,0","4,67","4,44","4,33",1,32,32,0,0,"0,66"
1204297083658272161,Darwin - 1 Bed Luxury Apt. by Mint Stays,466884270,Mint Stays,"2022-06-30 00:00:00,000",,"We are a boutique holiday-let company based in the South West of England...Perfect for any occasion, we offer luxurious accommodation across Bath & Bristol...Our properties range from studio space for 2, all the way up to accommodation for 14 people...At Mint Stays we pride ourselves in always going above and beyond - nothing is too much trouble...Jon and the team look forward to having the opportunity to host you very soon!",within an hour,"0,6","1,0",0,54,54,"['email', 'phone', 'work_email']",1,1,St George West,"51,46045","-2,55009",Entire rental unit,Entire home/apt,4,"1,0",1 bath,"1,0","1,0","280,0",1,1,1,0,0,0,87,0,0,0,0,0,0,"0,0",,,nan,nan,nan,nan,nan,nan,nan,1,32,32,0,0,nan
1206316059262226966,Swiper - 1 Bed Luxury Apartment by Mint Stays,466884270,Mint Stays,"2022-06-30 00:00:00,000",,"We are a boutique holiday-let company based in the South West of England...Perfect for any occasion, we offer luxurious accommodation across Bath & Bristol...Our properties range from studio space for 2, all the way up to accommodation for 14 people...At Mint Stays we pride ourselves in always going above and beyond - nothing is too much trouble...Jon and the team look forward to having the opportunity to host you very soon!",within an hour,"0,6","1,0",0,54,54,"['email', 'phone', 'work_email']",1,1,St George West,"51,46064","-2,55151",Entire rental unit,Entire home/apt,4,"1,0",1 bath,"1,0","2,0","154,0",2,90,1,0,0,5,185,2,0,0,12,2,0,"0,0","2024-07-29 00:00:00,000","2024-08-12 00:00:00,000","4,5","4,5","4,5","4,0","4,0","4,0","4,0",1,32,32,0,0,"0,14"
1206325059146727521,Swiper - 1 Bed Luxury Apt. by Mint Stays,466884270,Mint Stays,"2022-06-30 00:00:00,000",,"We are a boutique holiday-let company based in the South West of England...Perfect for any occasion, we offer luxurious accommodation across Bath & Bristol...Our properties range from studio space for 2, all the way up to accommodation for 14 people...At Mint Stays we pride ourselves in always going above and beyond - nothing is too much trouble...Jon and the team look forward to having the opportunity to host you very soon!",within an hour,"0,6","1,0",0,54,54,"['email', 'phone', 'work_email']",1,1,St George West,"51,46069","-2,55035",Entire rental unit,Entire home/apt,4,"1,0",1 bath,"1,0","2,0","280,0",1,1,1,0,0,5,185,0,0,0,12,0,0,"0,0",,,nan,nan,nan,nan,nan,nan,nan,1,32,32,0,0,nan
1206332659358781308,Blandford - 1 Bed Luxury Apartment by Mint Stays,466884270,Mint Stays,"2022-06-30 00:00:00,000",,"We are a boutique holiday-let company based in the South West of England...Perfect for any occasion, we offer luxurious accommodation across Bath & Bristol...Our properties range from studio space for 2, all the way up to accommodation for 14 people...At Mint Stays we pride ourselves in always going above and beyond - nothing is too much trouble...Jon and the team look forward to having the opportunity to host you very soon!",within an hour,"0,6","1,0",0,54,54,"['email', 'phone', 'work_email']",1,1,St George West,"51,45911","-2,55033",Entire rental unit,Entire home/apt,4,"1,0",1 bath,"1,0","2,0","154,0",2,365,1,0,0,0,115,6,3,0,0,6,18,"2772,0","2024-08-04 00:00:00,000","2024-11-03 00:00:00,000","4,17","4,17","4,83","4,83","4,83","3,83","4,0",1,32,32,0,0,"0,43"
1206336569558745681,Blandford - 1 Bed Luxury Apt. by Mint Stays,466884270,Mint Stays,"2022-06-30 00:00:00,000",,"We are a boutique holiday-let company based in the South West of England...Perfect for any occasion, we offer luxurious accommodation across Bath & Bristol...Our properties range from studio space for 2, all the way up to accommodation for 14 people...At Mint Stays we pride ourselves in always going above and beyond - nothing is too much trouble...Jon and the team look forward to having the opportunity to host you very soon!",within an hour,"0,6","1,0",0,54,54,"['email', 'phone', 'work_email']",1,1,St George West,"51,45879","-2,55033",Entire rental unit,Entire home/apt,4,"1,0",1 bath,"1,0","2,0","280,0",1,1,1,0,0,0,115,1,1,0,0,0,6,"1680,0","2025-01-01 00:00:00,000","2025-01-01 00:00:00,000","5,0","5,0","5,0","5,0","5,0","4,0","4,0",1,32,32,0,0,"0,11"
1206338469374414083,Gray - 2 Bed Luxury Apartment by Mint Stays,466884270,Mint Stays,"2022-06-30 00:00:00,000",,"We are a boutique holiday-let company based in the South West of England...Perfect for any occasion, we offer luxurious accommodation across Bath & Bristol...Our properties range from studio space for 2, all the way up to accommodation for 14 people...At Mint Stays we pride ourselves in always going above and beyond - nothing is too much trouble...Jon and the team look forward to having the opportunity to host you very soon!",within an hour,"0,6","1,0",0,54,54,"['email', 'phone', 'work_email']",1,1,St George West,"51,46051","-2,55067",Entire rental unit,Entire home/apt,6,"1,0",1 bath,"2,0","3,0","204,0",2,365,1,0,0,4,184,4,0,0,11,4,0,"0,0","2024-08-02 00:00:00,000","2024-09-04 00:00:00,000","3,75","4,0","4,5","5,0","4,75","3,25","3,75",1,32,32,0,0,"0,29"
1206340762251281264,Gray - 2 Bed Luxury Apt. by Mint Stays,466884270,Mint Stays,"2022-06-30 00:00:00,000",,"We are a boutique holiday-let company based in the South West of England...Perfect for any occasion, we offer luxurious accommodation across Bath & Bristol...Our properties range from studio space for 2, all the way up to accommodation for 14 people...At Mint Stays we pride ourselves in always going above and beyond - nothing is too much trouble...Jon and the team look forward to having the opportunity to host you very soon!",within an hour,"0,6","1,0",0,54,54,"['email', 'phone', 'work_email']",1,1,St George West,"51,46025","-2,55149",Entire rental unit,Entire home/apt,6,"1,0",1 bath,"2,0","3,0","370,0",1,1,1,0,0,4,184,5,5,0,11,5,30,"11100,0","2024-10-05 00:00:00,000","2024-12-01 00:00:00,000","4,4","4,6","4,8","4,6","4,8","3,8","4,2",1,32,32,0,0,"0,42"
1206445050278213600,Bristol City Stays - 2 Bed - No.13,410588887,Louise,"2021-07-03 00:00:00,000","Cheltenham, United Kingdom","Welcome to Bristol City Stays!  We are an established property company specialising in affordable trendy  self catering accommodation in the heart of Bristol!   We have properties in fantastic locations including Cabot Circus, Clifton and Waterfront and more to come  If  it's business or leisure, we have 18 bespoke apartments suitable for any occasion!",within an hour,"0,81","1,0",0,17,17,"['email', 'phone']",1,1,Ashley,"51,4600552","-2,5852053",Entire rental unit,Entire home/apt,4,"1,0",1 bath,"2,0","2,0","143,0",3,14,1,16,46,72,345,6,5,0,79,4,30,"4290,0","2024-08-07 00:00:00,000","2025-08-18 00:00:00,000","4,67","5,0","5,0","5,0","4,5","4,83","4,67",1,17,17,0,0,"0,43"
